venera-8;1;Venera 8;soviet probe;
epoxi;1;EPOXI;extended mission of the Deep Impact space probe;skos:altLabel(EPOCh) skos:altLabel(Extrasolar Planet Observation and Characterization) skos:altLabel(Deep Impact) skos:altLabel(DIXI) skos:altLabel(Extrasolar Planet Observation and Deep Impact Extended Investigation) skos:altLabel(Deep Impact Extended Investigation)
dr--a-f--philips-observatorium;1;Dr. A.F. Philips Observatorium;;skos:altLabel(rijksmonumentnummer 518824)
kosmos-2516;1;Kosmos 2516;Russian navigation satellite;skos:altLabel(Uragan-M 44) skos:altLabel(Uragan-M #44)
vainu-bappu-observatory;1;Vainu Bappu Observatory;Astronomical observatory located in Kavalur. The observatory is a part of Indian Institute of Astrophysics. Tourist Attraction in india.;skos:altLabel(Kavalur Observatory) skos:altLabel(VBO) skos:altLabel(observatoire de Kavalur)
embry-riddle-observatory;1;Embry-Riddle Observatory;;
search-for-habitable-planets-eclipsing-ultra-cool-stars;1;Search for habitable Planets EClipsing ULtra-cOOl Stars;astronomical observatory;skos:altLabel(Search for habitable Planets EClipsing ULtra-cOOl Stars) skos:altLabel(SPECULOOS)
intercosmos-4;1;Intercosmos 4;;skos:altLabel(Intercosmos 4)
mars-surveyor-2001-lander;1;Mars Surveyor 2001 Lander;cancelled in May 2000;skos:altLabel(Mars Surveyor Lander)
deep-space-atomic-clock;1;Deep Space Atomic Clock;Atomic clock used for radio navigation in space;
q2532195;1;Q2532195;;
q2532196;1;Q2532196;;
q2532199;1;Q2532199;;
volkssternwarte-buchloe;1;Volkssternwarte Buchloe;;
volkssternwarte-ennepetal;1;Volkssternwarte Ennepetal;;
volkssternwarte-hagen;1;Volkssternwarte Hagen;;skos:altLabel(Hagener Sternwarte) skos:altLabel(Sternwarte Hagen)
volkssternwarte-paderborn;1;Volkssternwarte Paderborn;;
public-observatory-mainz;1;Public Observatory Mainz;;
westfalische-volkssternwarte;1;Westfalische Volkssternwarte;;skos:altLabel(Volkssternwarte Recklinghausen) skos:altLabel(Sternwarte Recklinghausen)
volkssternwarte-singen;1;Volkssternwarte Singen;;skos:altLabel(Astronomische Arbeitsgemeinschaft der Volkssternwarte Singen e.V.)
volkssternwarte-urania-jena;1;Volkssternwarte Urania Jena;;skos:altLabel(Volkssternwarte Urania Jena) skos:altLabel(Sternwarte Jena) skos:altLabel(Volkssternwarte Jena)
progress-m-12m;1;Progress M-12M;resupply mission or crew escape test;skos:altLabel(44P) skos:altLabel(Progress 44)
electra;1;Electra;project for a communications satellite with all-electric propulsion;
we-wish;1;We-Wish;Japanese commercial CubeSat;
q25379994;1;Q25379994;;
andromede;1;Andromede;Franco-Russian space mission;skos:altLabel(ISS-Andromede)
quess;1;QUESS;Chinese scientific satellite;skos:altLabel(Micius) skos:altLabel(QSS) skos:altLabel(- - - -n) skos:altLabel(Kuantum Deney Uydusu) skos:altLabel(Quantum Space Satellite) skos:altLabel(Mozi) skos:altLabel(QUESS) skos:altLabel(Kuantum Internet Uydusu) skos:altLabel(Quantum Experiments at Space Scale) skos:altLabel(Quantum Science Satellite)
shijian-10;1;Shijian-10;Chinese recoverable satellite based on the FSW series;skos:altLabel(SJ-10) skos:altLabel(Shijian No. 10) skos:altLabel(SJ 10) skos:altLabel(Shi Jian 10) skos:altLabel(Shijian 10)
oufti-1;1;OUFTI-1;;skos:altLabel(Orbital Utility For Telecomunication Innovation)
shijian-16-02;1;Shijian-16-02;;skos:altLabel(SJ-16-02) skos:altLabel(Shijian 16-02) skos:altLabel(Shi Jian 16-02)
osservatorio-astronomico-di-luserna-san-giovanni;1;Osservatorio astronomico di Luserna San Giovanni;;
hyperion-rover;1;Hyperion Rover;;
galactic-suite-spaceresort;1;Galactic Suite Spaceresort;previously planned private space station;
intercosmos-7;1;Intercosmos 7;;skos:altLabel(Intercosmos 7)
irnss-1h;1;IRNSS-1H;;
irnss-1i;1;IRNSS-1I;Indian navigation satellite;skos:altLabel(IRNSS 1I)
q25429808;1;Q25429808;;
yatsugatake-south-base-observatory;1;Yatsugatake South Base Observatory;Japanese astronomical observatory;skos:altLabel(Yatsugatake Nanroku Tenmondai) skos:altLabel(Yatsugatake Nanroku Temmondai)
ion-release-module;1;Ion Release Module;German satellite in the Explorer program;skos:altLabel(IRM) skos:altLabel(AMPTE-IRM) skos:altLabel(AMPTE-Ion Release Module) skos:altLabel(AMPTE 3)
les-engarouines-observatory;1;Les Engarouines observatory;other organization in Mallemort, France;
ses-15;1;SES-15;42709;skos:altLabel(SES 15)
tancredo-1;1;Tancredo-1;Brazilian satellite;skos:altLabel(TANCREDO 1)
falcon-1-flight-2;1;Falcon 1 Flight 2;rocket launch by SpaceX;skos:altLabel(Falcon Demo Launch 2)
bosianu-astronomical-observatory;1;Bosianu Astronomical Observatory;heritage site in Bucharest, Romania;
q25488582;1;Q25488582;;
piera-observatory;1;Piera Observatory;observatory;
plasma-diagnostic-package--pdp-;1;Plasma Diagnostic Package (PDP);;
halley-observatory;1;Halley observatory;;
wasserturm;1;Wasserturm;;
orion-7;1;Orion 7;;
lockheed-martin-x-33;1;Lockheed Martin X-33;uncrewed re-usable spaceplane technology demonstrator for the VentureStar;skos:altLabel(X-33) skos:altLabel(Lockheed Martin X-33) skos:altLabel(  -)
westerbork-synthesis-radio-telescope;1;Westerbork Synthesis Radio Telescope;aperture synthesis interferometer in the Netherlands;skos:altLabel(WSRT)
tiangong-3;1;Tiangong-3;previously planned Chinese space station module;
lomnicky-stit-observatory;1;Lomnicky Stit Observatory;observatory in Slovakia;skos:altLabel(Obserwatorium Lomnicky stit) skos:altLabel(Meteorologicka stanica Lomnicky stit) skos:altLabel(Observatoire Lomnicky Stit) skos:altLabel(Observatorium na Lomnickom stite)
nuffield-radioastronomy-laboratory;1;Nuffield Radioastronomy Laboratory;;skos:altLabel(Lovell telescope)
union-observatory;1;Union Observatory;decommissioned astronomical observatory;skos:altLabel(Union Observatory) skos:altLabel(Transvaal Observatory) skos:altLabel(Osservatorio Union) skos:altLabel(Republic Observatory) skos:altLabel(078 JB) skos:altLabel(Transvaal Meteorological Department) skos:altLabel(Johannesburg Observatory)
corona;1;Corona;series of American strategic reconnaissance satellites;skos:altLabel(Corona program) skos:altLabel(Corona) skos:altLabel(Discoverer)
wiechertsche-erdbebenwarte;1;Wiechertsche Erdbebenwarte;;skos:altLabel(Wiechert'sche Erdbebenwarte) skos:altLabel(Wiechertsche Erdbebenwarte)
world-space-observatory;1;World Space Observatory;chitones Regio Ptm;skos:altLabel(Space Observatory-Ultraviolet la que quiera que me prueba) skos:altLabel(-) skos:altLabel(WSO-UV) skos:altLabel(Spektr-UV) skos:altLabel(   - ) skos:altLabel(World Space Observatory - Ultraviolet) skos:altLabel(chaneke Dps 13) skos:altLabel(World Space Observatory-Ultraviolet)
walter-hohmann-sternwarte;1;Walter-Hohmann-Sternwarte;;
pluto-kuiper-express;1;Pluto Kuiper Express;proposed interplanetary space probe;skos:altLabel(Pluto Express)
markree-observatory;1;Markree Observatory;;skos:altLabel(Observatorio de Markree)
venturestar;1;VentureStar;proposed crewed re-usable spaceplane;skos:altLabel(Venture star)
kliper;1;Kliper;proposed partly reusable crewed spacecraft concept by RSC Energia;
quito-astronomical-observatory;1;Quito Astronomical Observatory;;skos:altLabel(Observatorio Astronomico de Quito) skos:altLabel(Observatoire de Quito)
nanshan-radio-telescope;1;Nanshan Radio Telescope;;
progress-m1-5;1;Progress M1-5;;
luna-e-6-no-5;1;Luna E-6 No.5;soviet spacecraft;
kosmos-47;1;Kosmos 47;designation of an uncrewed test flight of a prototype Soviet Voskhod spacecraft, the first multiple-occupant spacecraft;skos:altLabel(Kosmos 47)
lockyer-telescope;1;Lockyer Telescope;;
kensington-telescope;1;Kensington Telescope;;
mcclean-telescope;1;McClean Telescope;;
progress-m-06m;1;Progress M-06M;Russian unmanned spacecraft that refueled the International Space Station in 2010;skos:altLabel( -06M) skos:altLabel(Progress 38P)
urania;1;Urania;architectural structure in Vienna;
progress-m-so1;1;Progress M-SO1;modified Progress spacecraft used to deliver the Pirs module to the ISS;skos:altLabel(Progress DC-1) skos:altLabel(M-SO1)
progress-m-65;1;Progress M-65;;
muos-5;1;MUOS 5;;
dffc;1;DFFC;subscale model of a future Chinese crewed space capsule;skos:altLabel(Duoyongtu Feichuan Fanhui Cang)
cosmos-2517;1;Cosmos 2517;;
earlham-college-observatory;1;Earlham College Observatory;historic observatory in Richmond, Indiana, USA;
australian-astronomical-observatory;1;Australian Astronomical Observatory;optical/near-infrared astronomy observatory with its headquarters in North Ryde in suburban Sydney, Australia;skos:altLabel(AAO) skos:altLabel(Anglo-Australian Observatory) skos:altLabel(Osservatorio Anglo-Australiano) skos:altLabel(- )
xo-telescope;1;XO Telescope;astronomical telescope on the summit of Haleakala in Maui, Hawaii;skos:altLabel(XO )
lunokhod-1;1;Lunokhod 1;"Soviet lunar rover; first rover to operate on the Moon";skos:altLabel(Ye-8) skos:altLabel(COSPAR 1970-095D)
stratospheric-observatory-for-infrared-astronomy;1;Stratospheric Observatory for Infrared Astronomy;airborne infrared observatory operated by NASA;skos:altLabel(Observatorio Estratosferico de Astronomia Infravermelha) skos:altLabel(Stratospheric Observatory for Infrared Astronomy) skos:altLabel(N145UA) skos:altLabel(Clipper Lindbergh) skos:altLabel(  -) skos:altLabel(N536PA) skos:altLabel(N747NA) skos:altLabel(SOFIA)
progress-1;1;Progress 1;Soviet uncrewed Progress cargo spacecraft;
miniature-x-ray-solar-spectrometer-cubesat--minxss-;1;Miniature X-ray Solar Spectrometer CubeSat (MinXSS);artificial satellite;skos:altLabel(MinXSS)
aausat-4;1;AAUSAT 4;;
mars-2m-no-522;1;Mars 2M No.522;Soviet spacecraft;skos:altLabel(Mars 1969B) skos:altLabel(2C)
ferdinando-caliumi-astronomic-observatory;1;Ferdinando Caliumi astronomic observatory;observatory in Gairo, Italy;
gsat0205;1;GSAT0205;;skos:altLabel(Galileo 9) skos:altLabel(Alba) skos:altLabel(GSAT0205) skos:altLabel(Galileo-FOC FM5)
gsat0206;1;GSAT0206;;skos:altLabel(Galileo 10) skos:altLabel(Galileo-FOC FM6) skos:altLabel(GSAT0206) skos:altLabel(Oriana)
gsat0208;1;GSAT0208;;skos:altLabel(Andriana) skos:altLabel(Galileo 11) skos:altLabel(GSAT0208) skos:altLabel(Galileo-FOC FM8)
gsat0209;1;GSAT0209;;skos:altLabel(GSAT0209) skos:altLabel(Liene) skos:altLabel(Galileo-FOC FM9) skos:altLabel(Galileo 12)
gsat0210;1;GSAT0210;;skos:altLabel(Daniele) skos:altLabel(Galileo 13) skos:altLabel(GSAT0210) skos:altLabel(Galileo-FOC FM10)
gsat0211;1;GSAT0211;;skos:altLabel(Alizee) skos:altLabel(Galileo-FOC FM11) skos:altLabel(Galileo 14) skos:altLabel(GSAT0211)
xuntian;1;Xuntian;planned Chinese space telescope;skos:altLabel(Chinese Survey Space Telescope) skos:altLabel(Xuntian) skos:altLabel(XT) skos:altLabel(CSST)
algonquin-11m-telescope;1;Algonquin 11m telescope;;
bleien-7m-radio-telescope;1;Bleien 7m radio telescope;;
john-a--galt-telescope;1;John A. Galt Telescope;;
drao-solar-flux-monitor;1;DRAO Solar-flux monitor;;
gauribidanur-radio-heliograph;1;Gauribidanur Radio Heliograph;;
green-bank-45ft-telescope;1;Green Bank 45ft telescope;radio telescope in Green Bank, West Virginia, United States;
howard-e--tatel-radio-telescope;1;Howard E. Tatel Radio Telescope;radio telescope;skos:altLabel(85-1) skos:altLabel(Tatelov radioteleskop)
onsala-space-observatory-20-m-telescope;1;Onsala Space Observatory 20 m telescope;;
onsala-space-observatory-25-m-telescope;1;Onsala Space Observatory 25 m telescope;;
onsala-space-observatory-lofar-station;1;Onsala Space Observatory LOFAR station;;
anglo-australian-telescope;1;Anglo-Australian Telescope;Australian Astronomical Observatory telescope;skos:altLabel(Telescope anglo-australien) skos:altLabel(Anglo-Australian Telescope) skos:altLabel(Angielsko-australijski teleskop)
soyuz-t;1;Soyuz-T;Soviet crewed spacecraft model;skos:altLabel(-T) skos:altLabel(Sojuz T) skos:altLabel(Soyuz 7K ST) skos:altLabel(T) skos:altLabel(Soyuz 7K-ST) skos:altLabel(7K-ST) skos:altLabel(Soyuz T) skos:altLabel(Soyuz-T)
progress-m-63;1;Progress M-63;Russian cargo spacecraft;skos:altLabel(M-63)
geosynchronous-space-situational-awareness-program;1;Geosynchronous Space Situational Awareness Program;American military space surveillance program;skos:altLabel(GSSAP)
progress-m-08m;1;Progress M-08M;;
plateau-observatory;1;Plateau Observatory;;skos:altLabel(PLATO)
usuda-star-dome;1;Usuda Star Dome;public observatory in Japan;
allgauer-volkssternwarte-ottobeuren;1;Allgauer Volkssternwarte Ottobeuren;building in Germany;skos:altLabel(AVSO) skos:altLabel(Allgauer Volkssternwarte Ottobeuren e.V.)
bidston-observatory;1;Bidston Observatory;Grade II listed former observatory in Bidston, Wirral, Merseyside, UK;skos:altLabel(Bidston Hill Observatory)
observatory;1;Observatory;observatory in Oldham, Greater Manchester, UK;
observatory;1;Observatory;observatory in York, North Yorkshire, UK;
russian-orbital-segment;1;Russian Orbital Segment;Russian components of the International Space Station;skos:altLabel(ISS) skos:altLabel(ROS)
high-energy-astronomy-observatory-1;1;High Energy Astronomy Observatory 1;space observatory;skos:altLabel(HEAO 1) skos:altLabel(High Energy Astronomy Observatory 1) skos:altLabel(HEAO-1)
the-observatory;1;The Observatory;observatory in Falmouth, Cornwall, UK;
very-large-telescope;1;Very Large Telescope;telescope facility in the Atacama Desert, Chile;skos:altLabel(ESO VLT) skos:altLabel(Very Large Telescope) skos:altLabel(Tres Grand Telescope de l'ESO) skos:altLabel(Teleskopio Oso Handia) skos:altLabel(VLT) skos:altLabel(ESO Very Large Telescope) skos:altLabel(Melipal) skos:altLabel(TGT) skos:altLabel(V.L.T.) skos:altLabel(Bardzo Duzy Teleskop)
zond-6;1;Zond 6;formal member of the Soviet Zond program;
observatory-at-south-wing--st-ibbs--90-metres-to-west-south-west-of-house;1;Observatory At South Wing, St Ibbs, 90 Metres To West South West Of House;observatory in St. Ippolyts, North Hertfordshire, Hertfordshire, UK;
schothorst-public-observatory;1;Schothorst Public Observatory;;skos:altLabel(Sterrenwacht Midden-Nederland)
gatv-5002;1;GATV 5002;Gemini 6 Agena Target Vehicle;skos:altLabel(TDA 2) skos:altLabel(GATV 6)
gemini-8-target;1;Gemini 8 Target;;
gatv-5004;1;GATV 5004;;
gemini-10-target;1;Gemini 10 Target;;
gemini-11-target;1;Gemini 11 Target;;
gemini-12-target;1;Gemini 12 Target;;
dominion-observatory;1;Dominion Observatory;observatory in Ottawa, Canada;
progress-ms-04;1;Progress MS-04;Failed resupply mission to the International Space Station;skos:altLabel( C-04)
progress-ms-05;1;Progress MS-05;Cargo resupply spacecraft to the International Space Station;skos:altLabel( C-05)
progress-ms-06;1;Progress MS-06;cargo resupply mission to the International Space Station;skos:altLabel(67P) skos:altLabel(Progress 67) skos:altLabel(Progress MS-06) skos:altLabel( -06)
progress-ms-07;1;Progress MS-07;cargo resupply mission to the International Space Station;skos:altLabel(Progress MS-07) skos:altLabel( -07) skos:altLabel(68P) skos:altLabel(Progress 68)
progress-ms-08;1;Progress MS-08;cargo resupply mission to the International Space Station;skos:altLabel(Progress 69) skos:altLabel(69P) skos:altLabel(Progress MS-08)
progress-ms-09;1;Progress MS-09;cargo resupply mission to the International Space Station;skos:altLabel(70P) skos:altLabel(Progress MS-09) skos:altLabel( -09) skos:altLabel(Progress 70) skos:altLabel(MS-09)
progress-ms-10;1;Progress MS-10;cargo resupply mission to the International Space Station;skos:altLabel(Progress 71) skos:altLabel( C-10) skos:altLabel(Progress MS-10) skos:altLabel(71P)
progress-ms-11;1;Progress MS-11;Russian resupply mission to the International Space Station;
progress-ms-12;1;Progress MS-12;Russian resupply mission to the International Space Station;skos:altLabel(Progress 73) skos:altLabel(73P)
cambridge-merlin-telescope;1;Cambridge MERLIN telescope;The Cambridge element of the MERLIN Radio Telescope Array;
ers-13;1;ERS 13;;skos:altLabel(ERS-13) skos:altLabel(TRS-6) skos:altLabel(Environmental Research Satellite 13) skos:altLabel(Tetrahedron Research Satellite 6) skos:altLabel(ERS 13)
surveyor-5;1;Surveyor 5;space probe;
katzman-automatic-imaging-telescope;1;Katzman Automatic Imaging Telescope;automated telescope;skos:altLabel(KAIT)
xeus;1;XEUS;european X-ray space observatory;
bingo;1;BINGO;Radio telescope located in Brazil;skos:altLabel(Baryon Acoustic Oscillations in Neutral Gas Observations)
exactview-1;1;ExactView 1;;
60-inch-telescope;1;60-inch telescope;telescope at Mount Wilson Observatory;skos:altLabel(60-inch Hale telescope)
150-foot-solar-tower;1;150-foot solar tower;;
kounotori-7;1;Kounotori 7;cargo resupply mission to the International Space Station;skos:altLabel(Kounotori 7) skos:altLabel(HTV-7) skos:altLabel(7) skos:altLabel(HTV7)
alsat-1b;1;Alsat-1B;Algerian satellite for agricultural and disaster monitoring;skos:altLabel( -) skos:altLabel(ALSAT 1B)
kounotori-8;1;Kounotori 8;Cargo Resupply mission to the ISS;skos:altLabel(Kounotori 8) skos:altLabel(8) skos:altLabel(HTV8) skos:altLabel(HTV-8)
soyuz-tm;1;Soyuz-TM;fourth generation Soyuz spacecraft;skos:altLabel(Soyuz 7K-STM) skos:altLabel(Soyuz 7K STM) skos:altLabel(Sojuz TM) skos:altLabel(Soyuz-TM)
national-solar-observatory;1;National Solar Observatory;American observatory;
pathfinder-1;1;Pathfinder-1;artificial satellite launched in 2016;skos:altLabel(PATHFINDER 1) skos:altLabel(BlackSky Pathfinder 1)
nahid;1;Nahid;Iranian Earth observation satellite;
bordeaux-observatory;1;Bordeaux Observatory;;skos:altLabel(Observatoire de Bordeaux) skos:altLabel(Bordeauxska hvezdarna)
dwingeloo-radio-observatory;1;Dwingeloo Radio Observatory;Dutch radio observatory;skos:altLabel(Radiotelescope de Dwingeloo) skos:altLabel(Dwingeloo Radio Telescoop) skos:altLabel(rijksmonumentnummer 530829)
iridium-33;1;Iridium 33;communications satellite operated by Iridium Communications;skos:altLabel(-33) skos:altLabel(Iridium-33) skos:altLabel(33) skos:altLabel( 33)
ors-1;1;ORS 1;artificial satellite launched in 1966;skos:altLabel(Environmental Research Satellite 15) skos:altLabel(Octahedron Research Satellite 1) skos:altLabel(ERS-15) skos:altLabel(Octahedral Research Satellite 1) skos:altLabel(ERS 15) skos:altLabel(ORS-1)
blue-scout-junior;1;Blue Scout Junior;American suborbital rocket;skos:altLabel(SLV-1C) skos:altLabel(RAM B) skos:altLabel(Blue Scout Junior 2) skos:altLabel(SLV-1B) skos:altLabel(RAM-B) skos:altLabel(XRM-91) skos:altLabel(Journeyman B)
wilkinson-microwave-anisotropy-probe;1;Wilkinson Microwave Anisotropy Probe;NASA Cosmic Microwave Background probe launched in 2001;skos:altLabel(WMAP ) skos:altLabel(Microgolf Anisotropie Sonde) skos:altLabel(80) skos:altLabel(-80) skos:altLabel(MAP) skos:altLabel(Wilkinson Microwave Anisotropy Probe) skos:altLabel(WMAP) skos:altLabel(Microwave Anisotropy Probe) skos:altLabel(Mikrogolf Anisotropie Sonde) skos:altLabel(Satellit WMAP) skos:altLabel(Explorer 80) skos:altLabel(Microgolf Anisotropie Proeve) skos:altLabel( WMAP) skos:altLabel(Mikrogolf Anisotropie Proeve)
sts-62-a;1;STS-62-A;canceled space shuttle mission;
bernard-lyot-telescope;1;Bernard Lyot Telescope;reflector Telescope;skos:altLabel(Bernard Lyot) skos:altLabel(Telescope Bernard Lyot)
tianyuan-1;1;Tianyuan 1;;
hayabusa;1;Hayabusa;Japanese uncrewed spacecraft;skos:altLabel(Hajabusa) skos:altLabel(Muses-C) skos:altLabel(20) skos:altLabel(Sonda Hayabusa) skos:altLabel(Hayabusa) skos:altLabel(Hayabusa MUSES-C) skos:altLabel(MUSES-C) skos:altLabel(Mu Space Engineering Spacecraft C) skos:altLabel(C) skos:altLabel(MUSES C)
lunar-roving-vehicle;1;Lunar Roving Vehicle;type of battery-powered four-wheeled rover used on the Moon in the last three missions of the American Apollo program;skos:altLabel(Jeep lunaire) skos:altLabel(Mondfahrzeug) skos:altLabel(Moon buggy) skos:altLabel(Mondauto) skos:altLabel(Ay arabas) skos:altLabel(LRV) skos:altLabel(Jipe Lunar) skos:altLabel(Sasakyang panglagalag sa buwan) skos:altLabel(Ay otosu) skos:altLabel(L.R.V.) skos:altLabel(Lunar Roving Vehicle) skos:altLabel(Apollo holdauto) skos:altLabel(Lunar surface vehicle) skos:altLabel(Veicolo lunare) skos:altLabel(Lunar Rover) skos:altLabel(holdauto) skos:altLabel(L. R. V.) skos:altLabel(Ay arac) skos:altLabel(Pojazd ksiezycowy) skos:altLabel(Carro lunar) skos:altLabel(Ay otomobili) skos:altLabel(Rover lunar) skos:altLabel(L R V) skos:altLabel(Lunar rover) skos:altLabel(Coche lunar) skos:altLabel(holdjaro)
ers-17;1;ERS 17;;skos:altLabel(Octahedral Research Satellite 3) skos:altLabel(ERS-17) skos:altLabel(Environmental Research Satellite 17) skos:altLabel(ORS-3) skos:altLabel(ERS 17) skos:altLabel(Octahedron Research Satellite 3)
ers-18;1;ERS 18;;skos:altLabel(Octahedron Research Satellite 4) skos:altLabel(ERS 18) skos:altLabel(ERS-18) skos:altLabel(Environmental Research Satellite 18) skos:altLabel(Octahedral Research Satellite 4) skos:altLabel(ORS-4)
cobenzl-observatory;1;Cobenzl observatory;;
ers-20;1;ERS 20;US Air Force satellite;skos:altLabel(OV5-3) skos:altLabel(Environmental Research Satellite 20) skos:altLabel(ERS-20) skos:altLabel(ERS 20)
ers-27;1;ERS 27;US Air Force satellite;skos:altLabel(ERS-27) skos:altLabel(Orbiting Vehicle 5-1) skos:altLabel(Environmental Research Satellite 27) skos:altLabel(OV5-1) skos:altLabel(ERS 27)
a-101;1;A-101;test flight;skos:altLabel(SA-6) skos:altLabel(AS-) skos:altLabel(Saturn-Apollo 6) skos:altLabel(Apollo SA-6 CSM BP-13)
a-103;1;A-103;test mission;skos:altLabel(AS-103) skos:altLabel(AS-)
a-104--spacecraft-;1;A-104 (spacecraft);1965 orbital test of a Apollo spacecraft;skos:altLabel(-) skos:altLabel(AS-104)
a-105;1;A-105;final boilerplate test of an Apollo spacecraft;skos:altLabel(AS-) skos:altLabel(-) skos:altLabel(-105) skos:altLabel(AS-105)
a-train;1;A-Train;satellite formation of four Earth observation satellites;skos:altLabel(Afternoon Train) skos:altLabel(Afternoon Constellation) skos:altLabel(Satelitarna sekwencja-A) skos:altLabel(A-Train)
ers-28;1;ERS 28;;skos:altLabel(Environmental Research Satellite 28) skos:altLabel(ERS 28) skos:altLabel(ERS-28) skos:altLabel(OV5-2)
ers-21;1;ERS 21;;skos:altLabel(OV5-4) skos:altLabel(ERS-21) skos:altLabel(Environmental Research Satellite 21) skos:altLabel(ERS 21)
ov5-5;1;OV5-5;;skos:altLabel(ERS 29) skos:altLabel(ERS-29) skos:altLabel(Environmental Research Satellite 29) skos:altLabel(OV5-5)
ov5-6;1;OV5-6;;skos:altLabel(ERS-26) skos:altLabel(Environmental Research Satellite 26) skos:altLabel(ERS 26) skos:altLabel(OV5-6)
versailles-saint-quentin-en-yvelines-observatory;1;Versailles Saint-Quentin-en-Yvelines Observatory;Astronomical observatory;skos:altLabel(OVSQ) skos:altLabel(Versailles Saint-Quentin-en-Yvelinesn observatorio)
nadezhda;1;Nadezhda;navigation satellite;
q27918336;1;Q27918336;;
bopps-planetary-science-balloon-mission;1;BOPPS Planetary Science Balloon Mission;;
ov5-9;1;OV5-9;;skos:altLabel(OV5-9)
q27963885;1;Q27963885;;
q27982910;1;Q27982910;;
monte-agliale-observatory;1;Monte Agliale observatory;other organization in Borgo a Mozzano, Italy;skos:altLabel(osservatorio astronomico di Monte Agliale)
sts-61-e;1;STS-61-E;canceled space shuttle mission;
q2801945;1;Q2801945;;
quijote-experiment;1;QUIJOTE Experiment;;skos:altLabel(QUIJOTE CMB Experiment)
gsat0207;1;GSAT0207;;skos:altLabel(Antonianna) skos:altLabel(Galileo-FOC FM7) skos:altLabel(GSAT0207) skos:altLabel(Galileo 15)
gsat0212;1;GSAT0212;;skos:altLabel(Lisa) skos:altLabel(Galileo-FOC FM12) skos:altLabel(GSAT0212) skos:altLabel(Galileo 16)
gsat0213;1;GSAT0213;;skos:altLabel(Kimberley) skos:altLabel(GSAT0213) skos:altLabel(Galileo-FOC FM13) skos:altLabel(Galileo 17)
gsat0214;1;GSAT0214;;skos:altLabel(Tijmen) skos:altLabel(Galileo 18) skos:altLabel(Galileo-FOC FM14) skos:altLabel(GSAT0214)
brorfelde-schmidt-telescope;1;Brorfelde Schmidt Telescope;;
tetr-1;1;TETR 1;artificial satellite;skos:altLabel(ERS 30) skos:altLabel(Test and Training Satellite 1) skos:altLabel(TETR-1) skos:altLabel(TETR 1) skos:altLabel(ERS-30) skos:altLabel(TTS-1) skos:altLabel(Environmental Research Satellite 30)
csm-107;1;CSM-107;Apollo command and service module used during Apollo 11;skos:altLabel(Columbia) skos:altLabel(CSM-107 Columbia) skos:altLabel(Apollo 11 Command and Service Module)
eagle;1;Eagle;"lunar module used during Apollo 11; first crewed spacecraft on the Moon";skos:altLabel(LM-5 Eagle) skos:altLabel(LM-5) skos:altLabel(Apollo 11 Lunar Module) skos:altLabel(Apollo 11 LEM) skos:altLabel(Lunar Module Eagle) skos:altLabel(Apollo 11 LM) skos:altLabel(Lunar Module 5)
apollo-14-command-and-service-module;1;Apollo 14 Command and Service Module;Command and Service Module used during Apollo 14;skos:altLabel(Kitty Hawk) skos:altLabel(CSM-110) skos:altLabel(CM-110)
antares;1;Antares;lunar module used during Apollo 14;skos:altLabel(Apollo 14 Lunar Module) skos:altLabel(LM-8 Antares) skos:altLabel(Lunar Module Antares) skos:altLabel(Apollo 14 LEM) skos:altLabel(Apollo 14 LM) skos:altLabel(Lunar Module 8)
apollo-17-command-and-service-module;1;Apollo 17 Command and Service Module;Command and Service Module used during Apollo 17;skos:altLabel(CSM-114) skos:altLabel(America) skos:altLabel(CM-114)
challenger;1;Challenger;lunar module used during Apollo 17;skos:altLabel(Lunar Module 12) skos:altLabel(LM-12 Challenger) skos:altLabel(Apollo 17 LM) skos:altLabel(Lunar Module Challenger) skos:altLabel(Apollo 17 LEM) skos:altLabel(Apollo 17 Lunar Module)
apollo-16-command-and-service-module;1;Apollo 16 Command and Service Module;Command and Service Module used during Apollo 16;skos:altLabel(Casper) skos:altLabel(CM-113) skos:altLabel(CSM-113)
orion;1;Orion;lunar module used during Apollo 16;skos:altLabel(Lunar Module 11) skos:altLabel(Lunar Module Orion) skos:altLabel(Apollo 16 Lunar Module) skos:altLabel(LM-11 Orion) skos:altLabel(Apollo 16 LEM) skos:altLabel(Apollo 16 LM)
apollo-12-command-and-service-module;1;Apollo 12 Command and Service Module;Command and Service Module used during Apollo 12;skos:altLabel(CM-108) skos:altLabel(CSM-108) skos:altLabel(Yankee Clipper)
intrepid;1;Intrepid;lunar module used during Apollo 12;skos:altLabel(LM-6 Intrepid) skos:altLabel(Lunar Module Intrepid) skos:altLabel(Apollo 12 LM) skos:altLabel(Apollo 12 Lunar Module) skos:altLabel(Apollo 12 LEM) skos:altLabel(Lunar Module 6)
apollo-10-command-and-service-module;1;Apollo 10 Command and Service Module;Command and Service Module used during Apollo 10;skos:altLabel(Charlie Brown) skos:altLabel(CM-106) skos:altLabel(CSM-106)
snoopy;1;Snoopy;lunar module used during Apollo 10;skos:altLabel(Apollo 10 LEM) skos:altLabel(Lunar Module Snoopy) skos:altLabel(Lunar Module 4) skos:altLabel(Apollo 10 Lunar Module) skos:altLabel(LM-4 Snoopy) skos:altLabel(Apollo 10 LM)
